Program	Code	Mnemonic	Summary	Severity	HelpLink
C/C++ Compiler	C4640		'instance' : construction of local static object is not thread-safe	Warning	http://msdn.microsoft.com/en-us/library/4f5c8560.aspx
C/C++ Compiler	C4641		XML document comment has an ambiguous cross reference	Warning	http://msdn.microsoft.com/en-us/library/ms173711.aspx
C/C++ Compiler	C4650		debugging information not in precompiled header; only global symbols from the header will be available	Warning	http://msdn.microsoft.com/en-us/library/8308e7ff.aspx
C/C++ Compiler	C4651		'definition' specified for precompiled header but not for current compile	Warning	http://msdn.microsoft.com/en-us/library/h6dykdte.aspx
C/C++ Compiler	C4652		compiler option 'option' inconsistent with precompiled header; current command-line option will override that defined in the precompiled header	Warning	http://msdn.microsoft.com/en-us/library/taefctwx.aspx
C/C++ Compiler	C4653		compiler option 'option' inconsistent with precompiled header; current command-line option ignored	Warning	http://msdn.microsoft.com/en-us/library/532th12d.aspx
C/C++ Compiler	C4656		'symbol' : data type is new or has changed since the last build, or is defined differently elsewhere	Warning	http://msdn.microsoft.com/en-us/library/00kb6506.aspx
C/C++ Compiler	C4659		#pragma 'pragma' : use of reserved segment 'segment' has undefined behavior, use #pragma comment(linker, ...)	Warning	http://msdn.microsoft.com/en-us/library/e1b42xs2.aspx
C/C++ Compiler	C4661		'identifier' : no suitable definition provided for explicit template instantiation request	Warning	http://msdn.microsoft.com/en-us/library/1k7k17za.aspx
C/C++ Compiler	C4667		'function' : no function template defined that matches forced instantiation	Warning	http://msdn.microsoft.com/en-us/library/71ex5kff.aspx
C/C++ Compiler	C4668		'symbol' is not defined as a preprocessor macro, replacing with '0' for 'directives'	Warning	http://msdn.microsoft.com/en-us/library/4dt9kyhy.aspx
C/C++ Compiler	C4673		throwing 'identifier' the following types will not be considered at the catch site	Warning	http://msdn.microsoft.com/en-us/library/32y577d8.aspx
C/C++ Compiler	C4677		'function': signature of non-private member contains assembly private type 'private_type'	Warning	http://msdn.microsoft.com/en-us/library/0wb44ssy.aspx
C/C++ Compiler	C4679		The compiler encountered a construct that it cannot support, that cannot be imported from metadata.	Warning	http://msdn.microsoft.com/en-us/library/d04dw01b.aspx
C/C++ Compiler	C4680		'class' : coclass does not specify a default interface	Warning	http://msdn.microsoft.com/en-us/library/7aat5ezb.aspx
C/C++ Compiler	C4684		'attribute' : WARNING!! attribute may cause invalid code generation: use with caution	Warning	http://msdn.microsoft.com/en-us/library/9zt1wb29.aspx
C/C++ Compiler	C4687		'class': a sealed abstract class cannot implement an interface 'interface'	Warning	http://msdn.microsoft.com/en-us/library/ms235337.aspx
C/C++ Compiler	C4691		'type' : type referenced was expected in unreferenced assembly 'file', type defined in current translation unit used instead	Warning	http://msdn.microsoft.com/en-us/library/dy1c794f.aspx
C/C++ Compiler	C4692		'function': signature of non-private member contains assembly private native type 'native_type'	Warning	http://msdn.microsoft.com/en-us/library/ms173713.aspx
C/C++ Compiler	C4700		uninitialized local variable 'name' used	Warning	http://msdn.microsoft.com/en-us/library/axhfhh6x.aspx
C/C++ Compiler	C4701		Potentially uninitialized local variable 'name' used	Warning	http://msdn.microsoft.com/en-us/library/1wea5zwe.aspx
C/C++ Compiler	C4702		unreachable code	Warning	http://msdn.microsoft.com/en-us/library/c26da40e.aspx
C/C++ Compiler	C4703		Potentially uninitialized local pointer variable 'name' used	Warning	http://msdn.microsoft.com/en-us/library/jj851030.aspx
C/C++ Compiler	C4706		assignment within conditional expression	Warning	http://msdn.microsoft.com/en-us/library/7hw7c1he.aspx
C/C++ Compiler	C4709		comma operator within array index expression	Warning	http://msdn.microsoft.com/en-us/library/hf1ywzyy.aspx
C/C++ Compiler	C4710		'function' : function not inlined	Warning	http://msdn.microsoft.com/en-us/library/yd3056cz.aspx
C/C++ Compiler	C4711		function 'function' selected for inline expansion	Warning	http://msdn.microsoft.com/en-us/library/k402bt7y.aspx
C/C++ Compiler	C4714		function 'function' marked as __forceinline not inlined	Warning	http://msdn.microsoft.com/en-us/library/a98sb923.aspx
C/C++ Compiler	C4715		'function' : not all control paths return a value	Warning	http://msdn.microsoft.com/en-us/library/6deaf4k9.aspx
C/C++ Compiler	C4716		'function' must return a value	Warning	http://msdn.microsoft.com/en-us/library/ft5xye74.aspx
C/C++ Compiler	C4717		'function' : recursive on all control paths, function will cause runtime stack overflow	Warning	http://msdn.microsoft.com/en-us/library/97c54274.aspx
C/C++ Compiler	C4723		potential divide by 0	Warning	http://msdn.microsoft.com/en-us/library/8kd039eh.aspx
C/C++ Compiler	C4727		PCH named pch_file with same timestamp found in obj_file_1 and obj_file_2.  Using first PCH.	Warning	http://msdn.microsoft.com/en-us/library/ms235540.aspx
C/C++ Compiler	C4730		'main' : mixing _m64 and floating point expressions may result in incorrect code	Warning	http://msdn.microsoft.com/en-us/library/3z3ww2w3.aspx
C/C++ Compiler	C4731		'pointer' : frame pointer register 'register' modified by inline assembly code	Warning	http://msdn.microsoft.com/en-us/library/ywz8xf2a.aspx
C/C++ Compiler	C4733		Inline asm assigning to 'FS:0' : handler not registered as safe handler	Warning	http://msdn.microsoft.com/en-us/library/ha52ak6a.aspx
C/C++ Compiler	C4738		storing 32-bit float result in memory, possible loss of performance	Warning	http://msdn.microsoft.com/en-us/library/c24hdbz6.aspx
C/C++ Compiler	C4740		flow in or out of inline asm code suppresses global optimization	Warning	http://msdn.microsoft.com/en-us/library/s93ckwz6.aspx
C/C++ Compiler	C4742		'var' has different alignment in 'file1' and 'file2': number and number	Warning	http://msdn.microsoft.com/en-us/library/k334t9xx.aspx
C/C++ Compiler	C4744		'var' has different type in 'file1' and 'file2': 'type1' and 'type2'	Warning	http://msdn.microsoft.com/en-us/library/a7za416f.aspx
C/C++ Compiler	C4746		volatile access of '&lt;expression&gt;' is subject to /volatile:[iso|ms] setting; consider using __iso_volatile_load/store intrinsic functions.	Warning	http://msdn.microsoft.com/en-us/library/jj620897.aspx
C/C++ Compiler	C4747		Calling managed 'entrypoint': Managed code may not be run under loader lock, including the DLL entrypoint and calls reached from the DLL entrypoint	Warning	http://msdn.microsoft.com/en-us/library/ccthbfk8.aspx
C/C++ Compiler	C4754		Conversion rules for arithmetic operations in a comparison mean that one branch cannot be executed.	Warning	http://msdn.microsoft.com/en-us/library/dn528967.aspx
C/C++ Compiler	C4756		overflow in constant arithmetic	Warning	http://msdn.microsoft.com/en-us/library/f4s2sw05.aspx
C/C++ Compiler	C4772		#import referenced a type from a missing type library; 'missing_type' used as a placeholder	Warning	http://msdn.microsoft.com/en-us/library/sce74ah7.aspx
C/C++ Compiler	C4788		'identifier' : identifier was truncated to 'number' characters	Warning	http://msdn.microsoft.com/en-us/library/024y6a2s.aspx
C/C++ Compiler	C4789		destination of memory copy is too small	Warning	http://msdn.microsoft.com/en-us/library/w0c0bww3.aspx
C/C++ Compiler	C4793		'function' : function is compiled as native code: 'reason'	Warning	http://msdn.microsoft.com/en-us/library/dby9t00y.aspx
C/C++ Compiler	C4799		No EMMS at end of function 'function'	Warning	http://msdn.microsoft.com/en-us/library/kkta9y4h.aspx
C/C++ Compiler	C4800		'type' : forcing value to bool 'true' or 'false' (performance warning)	Warning	http://msdn.microsoft.com/en-us/library/b6801kcy.aspx
C/C++ Compiler	C4801		Return by reference is not verifiable: reason	Warning	http://msdn.microsoft.com/en-us/library/4fw72b2z.aspx
C/C++ Compiler	C4803		'method' : the raise method has a different storage class from that of the event, 'event'	Warning	http://msdn.microsoft.com/en-us/library/11kyt90y.aspx
C/C++ Compiler	C4804		'operation' : unsafe use of type 'bool' in operation	Warning	http://msdn.microsoft.com/en-us/library/b6x9ad5e.aspx
C/C++ Compiler	C4815		'var' : zero-sized array in stack object will have no elements (unless the object is an aggregate that has been aggregate initialized)	Warning	http://msdn.microsoft.com/en-us/library/7z5xcw8w.aspx
C/C++ Compiler	C4819		The file contains a character that cannot be represented in the current code page (number). Save the file in Unicode format to prevent data loss.	Warning	http://msdn.microsoft.com/en-us/library/ms173715.aspx
C/C++ Compiler	C4820		'bytes' bytes padding added after construct 'member_name'	Warning	http://msdn.microsoft.com/en-us/library/t7khkyth.aspx
C/C++ Compiler	C4821		Unable to determine Unicode encoding type, please save the file with signature (BOM)	Warning	http://msdn.microsoft.com/en-us/library/hd4ywf8d.aspx
C/C++ Compiler	C4823		'function' : uses pinning pointers but unwind semantics are not enabled. Consider using /EHa	Warning	http://msdn.microsoft.com/en-us/library/2xyey94d.aspx
C/C++ Compiler	C4826		Conversion from 'type1 ' to 'type_2' is sign-extended. This may cause unexpected runtime behavior.	Warning	http://msdn.microsoft.com/en-us/library/ms235307.aspx
C/C++ Compiler	C4829		Possibly incorrect parameters to function main. Consider 'int main(array&lt;System::String^&gt;^ argv)'	Warning	http://msdn.microsoft.com/en-us/library/f1f75h1c.aspx
C/C++ Compiler	C4832		token 'token' is illegal after UDT 'type name'	Warning	http://msdn.microsoft.com/en-us/library/7f07b7ww.aspx
C/C++ Compiler	C4835		'variable' : the initializer for exported data will not be run until managed code is first executed in the host assembly	Warning	http://msdn.microsoft.com/en-us/library/ms173716.aspx
C/C++ Compiler	C4837		trigraph detected: '??%c' replaced by '%c'	Warning	http://msdn.microsoft.com/en-us/library/cc664919.aspx
C/C++ Compiler	C4867		'function': function call missing argument list; use 'call' to create a pointer to member	Warning	http://msdn.microsoft.com/en-us/library/dczztdfe.aspx
C/C++ Compiler	C4905		wide string literal cast to 'LPSTR'	Warning	http://msdn.microsoft.com/en-us/library/zayh85yw.aspx
C/C++ Compiler	C4906		string literal cast to 'LPWSTR'	Warning	http://msdn.microsoft.com/en-us/library/ae10z5cb.aspx
C/C++ Compiler	C4917		'declarator' : a GUID can only be associated with a class, interface or namespace	Warning	http://msdn.microsoft.com/en-us/library/3w98z1xh.aspx
C/C++ Compiler	C4927		illegal conversion; more than one user-defined conversion has been implicitly applied	Warning	http://msdn.microsoft.com/en-us/library/727wstex.aspx
C/C++ Compiler	C4928		illegal copy-initialization; more than one user-defined conversion has been implicitly applied	Warning	http://msdn.microsoft.com/en-us/library/cwck4ta9.aspx
C/C++ Compiler	C4929		'file': typelibrary contains a union; ignoring the 'embedded_idl' qualifier	Warning	http://msdn.microsoft.com/en-us/library/ddwfbf98.aspx
C/C++ Compiler	C4930		'prototype': prototyped function not called (was a variable definition intended?)	Warning	http://msdn.microsoft.com/en-us/library/4ddd21xh.aspx
C/C++ Compiler	C4931		we are assuming the type library was built for number-bit pointers	Warning	http://msdn.microsoft.com/en-us/library/hfh6eh78.aspx
C/C++ Compiler	C4945		'symbol' : cannot import symbol from 'assembly2': as 'symbol' has already been imported from another assembly 'assembly1'	Warning	http://msdn.microsoft.com/en-us/library/za5hhxx1.aspx
C/C++ Compiler	C4946		reinterpret_cast used between related classes: 'class1' and 'class2'	Warning	http://msdn.microsoft.com/en-us/library/y775w13y.aspx
C/C++ Compiler	C4948		return type of 'accessor' does not match the last parameter type of the corresponding setter	Warning	http://msdn.microsoft.com/en-us/library/92w8b08s.aspx
C/C++ Compiler	C4949		pragmas 'managed' and 'unmanaged' are meaningful only when compiled with '/clr[:option]'	Warning	http://msdn.microsoft.com/en-us/library/d4553e9a.aspx
C/C++ Compiler	C4964		No optimization options were specified; profile info will not be collected	Warning	http://msdn.microsoft.com/en-us/library/zbs9k007.aspx
C/C++ Compiler	C4965		implicit box of integer 0; use nullptr or explicit cast	Warning	http://msdn.microsoft.com/en-us/library/0zw0ccb8.aspx
C/C++ Compiler	C4980		'keyword' : use of this keyword requires /clr:oldSyntax command line option	Warning	http://msdn.microsoft.com/en-us/library/h39zd998.aspx
C/C++ Compiler	C4986		'function': exception specification does not match previous declaration	Warning	http://msdn.microsoft.com/en-us/library/jj620898.aspx
C/C++ Compiler	C4995		'function': name was marked as #pragma deprecated	Warning	http://msdn.microsoft.com/en-us/library/8wsycdzs.aspx
C/C++ Compiler	C4996		'function': was declared deprecated	Warning	http://msdn.microsoft.com/en-us/library/ttcz0bys.aspx
C Run-Time	R6002	FloatingPointSupportNotLoaded	floating-point support not loaded	Error	http://msdn.microsoft.com/en-us/library/k1x26e0x.aspx
C Run-Time	R6008	NotEnoughSpaceForArguments	not enough space for arguments	Error	http://msdn.microsoft.com/en-us/library/df4zhd79.aspx
C Run-Time	R6009	NotEnoughSpaceForEnvironment	not enough space for environment	Error	http://msdn.microsoft.com/en-us/library/0w3yw610.aspx
C Run-Time	R6016	NotEnoughSpaceForThreadData	not enough space for thread data	Error	http://msdn.microsoft.com/en-us/library/d509d9f9.aspx
C Run-Time	R6017	UnexpectedMultithreadLockError	unexpected multithread lock error	Error	http://msdn.microsoft.com/en-us/library/7xxd4ac7.aspx
C Run-Time	R6018	UnexpectedHeapError	unexpected heap error	Error	http://msdn.microsoft.com/en-us/library/etf3wdkc.aspx
C Run-Time	R6019	UnableToOpenConsoleDevice	unable to open console device	Error	http://msdn.microsoft.com/en-us/library/5c8hzzkx.aspx
C Run-Time	R6024	NotEnoughSpaceForOnexitAtexitTable	not enough space for _onexit/atexit table	Error	http://msdn.microsoft.com/en-us/library/scx3y3cz.aspx
C Run-Time	R6025	PureVirtualFunctionCall	pure virtual function call	Error	http://msdn.microsoft.com/en-us/library/wbddte9e.aspx
C Run-Time	R6026	NotEnoughSpaceForStdioInitialization	not enough space for stdio initialization	Error	http://msdn.microsoft.com/en-us/library/aae1ta75.aspx
